timestamp,hr_bpm,source,context
2025-07-23 05:24:36 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 05:29:18 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 05:32:28 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 05:39:30 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 05:41:17 -0700,60.0,Baris’s Apple Watch,Not Set
2025-07-23 05:51:09 -0700,58.0,Baris’s Apple Watch,Not Set
2025-07-23 05:52:35 -0700,58.0,Baris’s Apple Watch,Not Set
2025-07-23 05:54:37 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 05:57:06 -0700,58.0,Baris’s Apple Watch,Not Set
2025-07-23 05:59:33 -0700,59.42837142944336,Baris’s Apple Watch,Not Set
2025-07-23 06:05:22 -0700,58.0,Baris’s Apple Watch,Not Set
2025-07-23 06:07:48 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:12:31 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:17:02 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:26:11 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 06:28:23 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 06:32:05 -0700,50.0,Baris’s Apple Watch,Not Set
2025-07-23 06:37:25 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:42:57 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:47:16 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:55:06 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 06:57:46 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:04:34 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 07:09:07 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:12:15 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 07:16:16 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:21:24 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:27:20 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:35:41 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 07:36:45 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:41:30 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 07:48:47 -0700,50.0,Baris’s Apple Watch,Not Set
2025-07-23 07:51:10 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:53:27 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:57:53 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 07:59:32 -0700,55.28345489501953,Baris’s Apple Watch,Not Set
2025-07-23 08:03:24 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 08:11:08 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 08:13:49 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 08:16:46 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 08:18:48 -0700,48.0,Baris’s Apple Watch,Not Set
2025-07-23 08:23:05 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 08:26:38 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 08:34:05 -0700,48.0,Baris’s Apple Watch,Not Set
2025-07-23 08:36:29 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 08:41:22 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 08:47:38 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 08:48:49 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 08:52:13 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:00:56 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:02:18 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:08:00 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:13:17 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 09:16:41 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:18:50 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:22:47 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:28:26 -0700,51.0,Baris’s Apple Watch,Not Set
2025-07-23 09:32:02 -0700,51.0,Baris’s Apple Watch,Not Set
2025-07-23 09:37:34 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 09:43:09 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 09:47:16 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 09:55:23 -0700,50.0,Baris’s Apple Watch,Not Set
2025-07-23 09:59:30 -0700,51.599849700927734,Baris’s Apple Watch,Not Set
2025-07-23 10:01:02 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 10:02:15 -0700,51.0,Baris’s Apple Watch,Not Set
2025-07-23 10:07:25 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 10:11:20 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 10:19:53 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 10:20:48 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 10:21:55 -0700,51.0,Baris’s Apple Watch,Not Set
2025-07-23 10:26:15 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 10:31:17 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 10:36:19 -0700,48.0,Baris’s Apple Watch,Not Set
2025-07-23 10:41:19 -0700,49.0,Baris’s Apple Watch,Not Set
2025-07-23 10:49:54 -0700,53.0,Baris’s Apple Watch,Not Set
2025-07-23 10:49:55 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 10:54:54 -0700,51.0,Baris’s Apple Watch,Not Set
2025-07-23 10:58:07 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 11:01:43 -0700,52.0,Baris’s Apple Watch,Sedentary
2025-07-23 11:10:54 -0700,52.0,Baris’s Apple Watch,Sedentary
2025-07-23 11:14:26 -0700,55.0,Baris’s Apple Watch,Sedentary
2025-07-23 11:20:34 -0700,61.0,Baris’s Apple Watch,Sedentary
2025-07-23 11:23:28 -0700,58.0,Baris’s Apple Watch,Not Set
2025-07-23 11:26:46 -0700,63.0,Baris’s Apple Watch,Not Set
2025-07-23 11:26:51 -0700,64.0,Baris’s Apple Watch,Not Set
2025-07-23 11:26:54 -0700,64.0,Baris’s Apple Watch,Not Set
2025-07-23 11:26:57 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:27:02 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:27:07 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:27:16 -0700,63.0,Baris’s Apple Watch,Not Set
2025-07-23 11:27:48 -0700,56.0,Baris’s Apple Watch,Not Set
2025-07-23 11:33:42 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 11:33:47 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 11:33:52 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 11:33:57 -0700,55.0,Baris’s Apple Watch,Not Set
2025-07-23 11:33:58 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 11:34:03 -0700,54.0,Baris’s Apple Watch,Not Set
2025-07-23 11:34:10 -0700,56.0,Baris’s Apple Watch,Not Set
2025-07-23 11:34:37 -0700,52.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:04 -0700,74.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:08 -0700,75.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:13 -0700,70.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:15 -0700,70.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:24 -0700,66.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:29 -0700,66.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:30 -0700,66.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:39 -0700,69.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:40 -0700,69.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:46 -0700,74.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:52 -0700,80.0,Baris’s Apple Watch,Not Set
2025-07-23 11:38:58 -0700,84.0,Baris’s Apple Watch,Not Set
2025-07-23 11:39:04 -0700,84.0,Baris’s Apple Watch,Not Set
2025-07-23 11:39:07 -0700,83.0,Baris’s Apple Watch,Not Set
2025-07-23 11:40:54 -0700,66.0,Baris’s Apple Watch,Not Set
2025-07-23 11:41:55 -0700,87.0,Baris’s Apple Watch,Not Set
2025-07-23 11:42:00 -0700,93.0,Baris’s Apple Watch,Not Set
2025-07-23 11:42:05 -0700,95.0,Baris’s Apple Watch,Not Set
2025-07-23 11:43:19 -0700,59.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:27 -0700,86.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:32 -0700,79.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:37 -0700,67.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:42 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:47 -0700,63.0,Baris’s Apple Watch,Not Set
2025-07-23 11:46:52 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:03 -0700,65.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:08 -0700,67.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:13 -0700,71.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:17 -0700,71.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:20 -0700,69.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:28 -0700,71.0,Baris’s Apple Watch,Not Set
2025-07-23 11:48:29 -0700,71.0,Baris’s Apple Watch,Not Set
2025-07-23 11:51:09 -0700,73.0,Baris’s Apple Watch,Not Set
2025-07-23 11:52:55 -0700,57.0,Baris’s Apple Watch,Sedentary
2025-07-23 11:59:39 -0700,58.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:00:01 -0700,60.23529052734375,Baris’s Apple Watch,Not Set
2025-07-23 12:05:48 -0700,58.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:07:04 -0700,59.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:12:42 -0700,59.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:17:22 -0700,61.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:26:00 -0700,54.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:28:27 -0700,62.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-23 12:35:15 -0700,73.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:37:12 -0700,67.0,Baris’s Apple Watch,Sedentary
2025-07-23 12:55:13 -0700,86.0,Baris’s Apple Watch,Active
2025-07-23 12:59:03 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:08 -0700,97.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:11 -0700,94.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:18 -0700,90.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:23 -0700,88.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:26 -0700,90.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:31 -0700,88.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:35 -0700,89.0,Baris’s Apple Watch,Not Set
2025-07-23 12:59:39 -0700,90.0,Baris’s Apple Watch,Not Set
2025-07-23 13:00:29 -0700,83.0,Baris’s Apple Watch,Not Set
2025-07-23 13:02:44 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 13:06:50 -0700,77.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-23 13:10:12 -0700,91.0,Baris’s Apple Watch,Not Set
2025-07-23 13:11:44 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 13:19:48 -0700,88.0,Baris’s Apple Watch,Not Set
2025-07-23 13:24:11 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-23 13:27:13 -0700,82.0,Baris’s Apple Watch,Not Set
2025-07-23 13:29:45 -0700,95.0,Baris’s Apple Watch,Active
2025-07-23 13:36:34 -0700,97.0,Baris’s Apple Watch,Active
2025-07-23 13:43:27 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 13:43:31 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 13:43:33 -0700,96.0,Baris’s Apple Watch,Not Set
2025-07-23 13:43:42 -0700,101.0,Baris’s Apple Watch,Not Set
2025-07-23 13:43:43 -0700,101.0,Baris’s Apple Watch,Not Set
2025-07-23 13:43:48 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 13:45:51 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 13:47:51 -0700,91.0,Baris’s Apple Watch,Sedentary
2025-07-23 13:54:50 -0700,81.0,Baris’s Apple Watch,Sedentary
2025-07-23 13:59:38 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:05:32 -0700,75.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:07:09 -0700,73.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:12:58 -0700,89.0,Baris’s Apple Watch,Active
2025-07-23 14:14:19 -0700,72.0,Baris’s Apple Watch,Not Set
2025-07-23 14:16:19 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:21:54 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:27:52 -0700,109.0,Baris’s Apple Watch,Active
2025-07-23 14:31:11 -0700,82.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:34:54 -0700,83.0,Baris’s Apple Watch,Not Set
2025-07-23 14:36:45 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:44:05 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:46:30 -0700,76.0,Baris’s Apple Watch,Sedentary
2025-07-23 14:54:14 -0700,79.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:01:10 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:02:12 -0700,86.0,Baris’s Apple Watch,Not Set
2025-07-23 15:02:14 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:03:59 -0700,84.26290130615234,Baris’s Apple Watch,Not Set
2025-07-23 15:11:07 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:13:22 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:21:06 -0700,86.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:22:08 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-23 15:26:19 -0700,90.0,Baris’s Apple Watch,Active
2025-07-23 15:26:48 -0700,74.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:18 -0700,82.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:23 -0700,82.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:25 -0700,82.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:33 -0700,78.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:34 -0700,78.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:43 -0700,79.0,Baris’s Apple Watch,Not Set
2025-07-23 15:33:44 -0700,79.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:20 -0700,84.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:25 -0700,85.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:30 -0700,88.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:35 -0700,89.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:36 -0700,89.0,Baris’s Apple Watch,Not Set
2025-07-23 15:35:45 -0700,86.0,Baris’s Apple Watch,Not Set
2025-07-23 15:38:25 -0700,93.0,Baris’s Apple Watch,Not Set
2025-07-23 15:38:33 -0700,93.0,Baris’s Apple Watch,Not Set
2025-07-23 15:38:34 -0700,93.0,Baris’s Apple Watch,Not Set
2025-07-23 15:38:48 -0700,93.0,Baris’s Apple Watch,Not Set
2025-07-23 15:38:51 -0700,92.00000000000001,Baris’s Apple Watch,Not Set
2025-07-23 15:39:53 -0700,80.0,Baris’s Apple Watch,Not Set
2025-07-23 15:39:54 -0700,80.0,Baris’s Apple Watch,Not Set
2025-07-23 15:41:36 -0700,92.00000000000001,Baris’s Apple Watch,Not Set
2025-07-23 15:49:22 -0700,106.0,Baris’s Apple Watch,Not Set
2025-07-23 15:49:23 -0700,105.0,Baris’s Apple Watch,Not Set
2025-07-23 15:49:31 -0700,105.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:03 -0700,102.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:05 -0700,104.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:10 -0700,99.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:15 -0700,96.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:24 -0700,95.0,Baris’s Apple Watch,Not Set
2025-07-23 15:52:28 -0700,95.0,Baris’s Apple Watch,Not Set
2025-07-23 15:56:05 -0700,111.0,Baris’s Apple Watch,Not Set
2025-07-23 16:04:20 -0700,88.0,Baris’s Apple Watch,Not Set
2025-07-23 16:07:18 -0700,86.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:19:58 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:25:17 -0700,88.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:26:38 -0700,91.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:31:25 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:37:37 -0700,120.0,Baris’s Apple Watch,Active
2025-07-23 16:44:58 -0700,87.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:50:12 -0700,86.0,Baris’s Apple Watch,Not Set
2025-07-23 16:55:57 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 16:57:33 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:04:11 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:06:33 -0700,86.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:15:06 -0700,93.26387786865234,Baris’s Apple Watch,Not Set
2025-07-23 17:15:54 -0700,93.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:17:57 -0700,94.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:24:55 -0700,87.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:30:57 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:34:11 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:37:18 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:39:53 -0700,107.00000000000001,Baris’s Apple Watch,Not Set
2025-07-23 17:39:58 -0700,111.0,Baris’s Apple Watch,Not Set
2025-07-23 17:40:03 -0700,116.0,Baris’s Apple Watch,Not Set
2025-07-23 17:40:07 -0700,113.0,Baris’s Apple Watch,Not Set
2025-07-23 17:40:09 -0700,112.0,Baris’s Apple Watch,Not Set
2025-07-23 17:40:14 -0700,110.0,Baris’s Apple Watch,Not Set
2025-07-23 17:40:19 -0700,111.0,Baris’s Apple Watch,Not Set
2025-07-23 17:46:08 -0700,92.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-23 17:47:13 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:54:25 -0700,86.0,Baris’s Apple Watch,Sedentary
2025-07-23 17:59:29 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:01:20 -0700,77.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-23 18:10:32 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:12:43 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:19:18 -0700,84.34955596923828,Baris’s Apple Watch,Not Set
2025-07-23 18:19:23 -0700,84.0,Baris’s Apple Watch,Not Set
2025-07-23 18:20:29 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:21:41 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:30:38 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:31:47 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:39:46 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:43:43 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:48:25 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 18:55:49 -0700,102.0,Baris’s Apple Watch,Not Set
2025-07-23 18:55:54 -0700,104.0,Baris’s Apple Watch,Not Set
2025-07-23 18:55:59 -0700,103.0,Baris’s Apple Watch,Not Set
2025-07-23 18:59:13 -0700,91.0,Baris’s Apple Watch,Not Set
2025-07-23 19:09:21 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 19:11:38 -0700,96.0,Baris’s Apple Watch,Not Set
2025-07-23 19:20:58 -0700,93.0,Baris’s Apple Watch,Sedentary
2025-07-23 19:36:46 -0700,92.00000000000001,Baris’s Apple Watch,Not Set
2025-07-23 19:41:23 -0700,101.0,Baris’s Apple Watch,Not Set
2025-07-23 20:06:05 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 20:11:14 -0700,91.0,Baris’s Apple Watch,Not Set
2025-07-23 20:15:42 -0700,95.0,Baris’s Apple Watch,Sedentary
2025-07-23 20:17:27 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 20:25:52 -0700,92.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-23 20:28:41 -0700,88.0,Baris’s Apple Watch,Sedentary
2025-07-23 20:31:57 -0700,91.0,Baris’s Apple Watch,Sedentary
2025-07-23 20:53:15 -0700,100.0,Baris’s Apple Watch,Not Set
2025-07-23 20:59:05 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:02:03 -0700,95.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:08:13 -0700,91.0,Baris’s Apple Watch,Not Set
2025-07-23 21:14:33 -0700,91.0,Baris’s Apple Watch,Not Set
2025-07-23 21:19:50 -0700,89.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:20:14 -0700,92.46708679199219,Baris’s Apple Watch,Not Set
2025-07-23 21:20:39 -0700,92.0,Baris’s Apple Watch,Not Set
2025-07-23 21:21:52 -0700,90.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:31:02 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:32:31 -0700,91.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:40:42 -0700,97.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:46:01 -0700,98.0,Baris’s Apple Watch,Not Set
2025-07-23 21:50:54 -0700,99.0,Baris’s Apple Watch,Not Set
2025-07-23 21:53:27 -0700,87.0,Baris’s Apple Watch,Sedentary
2025-07-23 21:57:47 -0700,88.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:01:22 -0700,90.0,Baris’s Apple Watch,Not Set
2025-07-23 22:10:53 -0700,89.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:19:27 -0700,87.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:23:01 -0700,88.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:39:31 -0700,98.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:41:41 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:42:12 -0700,83.0,Baris’s Apple Watch,Not Set
2025-07-23 22:49:21 -0700,85.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:51:50 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 22:57:16 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:04:43 -0700,71.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:09:53 -0700,76.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:12:48 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:16:22 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:24:12 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:26:45 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:32:53 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:38:51 -0700,72.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:43:49 -0700,72.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:48:01 -0700,72.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:55:35 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-23 23:56:43 -0700,81.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:02:19 -0700,83.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:08:38 -0700,77.00000000000001,Baris’s Apple Watch,Sedentary
2025-07-24 00:16:05 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:16:35 -0700,76.68465423583984,Baris’s Apple Watch,Not Set
2025-07-24 00:45:15 -0700,80.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:46:20 -0700,84.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:56:03 -0700,72.0,Baris’s Apple Watch,Sedentary
2025-07-24 00:58:27 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:02:58 -0700,80.0,Baris’s Apple Watch,Not Set
2025-07-24 01:03:04 -0700,78.0,Baris’s Apple Watch,Not Set
2025-07-24 01:03:08 -0700,76.0,Baris’s Apple Watch,Not Set
2025-07-24 01:03:14 -0700,67.0,Baris’s Apple Watch,Not Set
2025-07-24 01:06:16 -0700,77.00000000000001,Baris’s Apple Watch,Not Set
2025-07-24 01:06:21 -0700,70.0,Baris’s Apple Watch,Not Set
2025-07-24 01:06:26 -0700,69.0,Baris’s Apple Watch,Not Set
2025-07-24 01:06:28 -0700,68.0,Baris’s Apple Watch,Not Set
2025-07-24 01:06:36 -0700,72.0,Baris’s Apple Watch,Not Set
2025-07-24 01:06:41 -0700,72.0,Baris’s Apple Watch,Not Set
2025-07-24 01:10:30 -0700,71.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:11:05 -0700,71.95542907714844,Baris’s Apple Watch,Not Set
2025-07-24 01:11:34 -0700,71.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:16:10 -0700,76.0,Baris’s Apple Watch,Not Set
2025-07-24 01:16:53 -0700,73.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:21:59 -0700,68.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:26:34 -0700,73.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:32:31 -0700,73.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:40:12 -0700,71.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:41:27 -0700,69.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:49:12 -0700,74.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:51:35 -0700,66.0,Baris’s Apple Watch,Sedentary
2025-07-24 01:57:28 -0700,79.0,Baris’s Apple Watch,Not Set
2025-07-24 02:00:41 -0700,102.0,Baris’s Apple Watch,Not Set
2025-07-24 02:00:46 -0700,101.0,Baris’s Apple Watch,Not Set
2025-07-24 02:00:47 -0700,94.0,Baris’s Apple Watch,Not Set
2025-07-24 02:00:56 -0700,78.0,Baris’s Apple Watch,Not Set
2025-07-24 02:01:01 -0700,76.0,Baris’s Apple Watch,Not Set
2025-07-24 02:05:27 -0700,70.0,Baris’s Apple Watch,Not Set
2025-07-24 02:06:58 -0700,71.0,Baris’s Apple Watch,Not Set
